Year,Month_Num,Month_Name,Category,Region,Segment,Total_Sales,Total_Orders,Total_Customers,Avg_Order_Value,Total_Profit
2014,12,Dec,Office Supplies,Central,Corporate,847.634,14,14,49.86082352941177,-266.5108
2014,12,Dec,Office Supplies,East,Consumer,1135.168,12,12,66.77458823529412,105.794
2014,12,Dec,Office Supplies,East,Corporate,3595.2540000000004,8,8,256.80385714285717,874.6028
2014,12,Dec,Office Supplies,East,Home Office,723.692,3,3,180.923,255.3769
2014,12,Dec,Office Supplies,South,Consumer,1073.844,11,11,67.11525,173.429
2014,12,Dec,Office Supplies,South,Corporate,54.701,5,5,10.9402,24.5207
2014,12,Dec,Office Supplies,South,Home Office,203.03,2,2,67.67666666666666,14.693699999999998
2014,12,Dec,Office Supplies,West,Consumer,3782.204,19,19,122.00658064516129,-77.09979999999996
2014,12,Dec,Office Supplies,West,Corporate,3780.6409999999996,11,11,236.29006249999998,189.3678
2014,12,Dec,Office Supplies,West,Home Office,935.4459999999999,5,5,103.93844444444443,292.1779
2014,12,Dec,Technology,Central,Consumer,1419.8799999999999,8,8,177.48499999999999,288.217
2014,12,Dec,Technology,Central,Corporate,1050.618,3,3,210.12359999999998,155.0014
2014,12,Dec,Technology,East,Consumer,9423.712,7,7,1346.2445714285714,2657.5013
2014,12,Dec,Technology,East,Corporate,753.192,5,5,125.532,-0.747799999999998
2014,12,Dec,Technology,East,Home Office,1801.77,2,2,900.885,769.9848
2014,12,Dec,Technology,South,Consumer,443.74800000000005,3,3,147.91600000000003,-0.9898000000000007
2014,12,Dec,Technology,South,Corporate,503.95,2,2,251.975,185.093
2014,12,Dec,Technology,West,Consumer,1020.464,5,5,170.07733333333334,143.05270000000002
2014,12,Dec,Technology,West,Corporate,1922.864,3,3,384.57280000000003,458.9802
2014,12,Dec,Technology,West,Home Office,2552.994,3,3,425.499,251.262
2015,1,Jan,Furniture,Central,Consumer,1707.4796,3,3,426.8699,-442.7172
2015,1,Jan,Furniture,Central,Home Office,254.744,1,1,254.744,-312.0614
2015,1,Jan,Furniture,East,Consumer,1200.0900000000001,2,2,600.0450000000001,-427.9006
2015,1,Jan,Furniture,East,Corporate,452.45,1,1,452.45,-244.323
2015,1,Jan,Furniture,South,Consumer,4297.644,1,1,4297.644,-1862.3124
2015,1,Jan,Furniture,South,Corporate,192.22,1,1,192.22,69.1992
2015,1,Jan,Furniture,West,Consumer,3573.73,3,3,893.4325,212.84359999999998
2015,1,Jan,Furniture,West,Home Office,61.584,1,1,61.584,-6.9282
2015,1,Jan,Office Supplies,Central,Consumer,67.28,3,3,16.82,28.171400000000002
2015,1,Jan,Office Supplies,Central,Corporate,82.608,2,2,27.536,39.102
2015,1,Jan,Office Supplies,East,Corporate,711.476,6,6,71.1476,196.1968
2015,1,Jan,Office Supplies,South,Consumer,453.03,2,2,90.606,141.08769999999998
2015,1,Jan,Office Supplies,South,Corporate,9.82,1,1,9.82,4.8118
2015,1,Jan,Office Supplies,South,Home Office,13.12,1,1,13.12,2.132
2015,1,Jan,Office Supplies,West,Consumer,70.008,1,1,70.008,24.5028
2015,1,Jan,Office Supplies,West,Corporate,214.258,2,2,71.41933333333334,91.9446
2015,1,Jan,Office Supplies,West,Home Office,187.18,2,2,46.795,61.9478
2015,1,Jan,Technology,Central,Consumer,398.4,1,1,398.4,84.66
2015,1,Jan,Technology,East,Consumer,587.346,1,1,293.673,-137.04739999999998
2015,1,Jan,Technology,East,Corporate,1719.632,2,2,245.66171428571428,-1020.3137999999999
2015,1,Jan,Technology,West,Consumer,1919.976,1,1,1919.976,215.9973
2015,2,Feb,Furniture,Central,Consumer,28.4,1,1,28.4,11.076
2015,2,Feb,Furniture,Central,Corporate,40.784,1,1,40.784,-30.588
2015,2,Feb,Furniture,East,Consumer,1552.74,1,1,776.37,348.789
2015,2,Feb,Furniture,East,Corporate,584.802,2,2,292.401,-13.077
2015,2,Feb,Furniture,South,Consumer,551.264,1,1,275.632,15.566400000000002
2015,2,Feb,Furniture,West,Consumer,239.464,2,2,119.732,22.0524
2015,2,Feb,Furniture,West,Corporate,136.92,1,1,136.92,41.076
2015,2,Feb,Office Supplies,Central,Consumer,694.7959999999999,2,2,138.95919999999998,-122.9317
2015,2,Feb,Office Supplies,Central,Corporate,40.096,1,1,40.096,13.5324
2015,2,Feb,Office Supplies,Central,Home Office,79.36,1,1,79.36,20.6336
2015,2,Feb,Office Supplies,East,Consumer,2918.334,6,6,324.2593333333333,1355.8899000000001
2015,2,Feb,Office Supplies,East,Corporate,133.571,3,3,33.39275,22.686500000000002
2015,2,Feb,Office Supplies,East,Home Office,37.775999999999996,1,1,18.887999999999998,10.5336
2015,2,Feb,Office Supplies,South,Consumer,74.52,1,1,74.52,35.0244
2015,2,Feb,Office Supplies,South,Corporate,500.73999999999995,2,2,125.18499999999999,168.9805
2015,2,Feb,Office Supplies,West,Consumer,862.21,4,4,95.80111111111111,299.6876
2015,2,Feb,Office Supplies,West,Corporate,26.664,3,3,8.888,10.065000000000001
2015,2,Feb,Technology,Central,Consumer,648.45,3,3,216.15,145.3812
2015,2,Feb,Technology,Central,Corporate,995.7,2,2,248.925,293.8705
2015,2,Feb,Technology,East,Consumer,1129.93,3,3,282.4825,80.7057
2015,2,Feb,Technology,East,Corporate,105.98,1,1,105.98,1.0598
2015,2,Feb,Technology,South,Consumer,29.99,1,1,29.99,2.999
2015,2,Feb,Technology,West,Consumer,538.92,1,1,538.92,80.838
2015,3,Mar,Furniture,Central,Consumer,1859.434,3,3,371.8868,337.8036
2015,3,Mar,Furniture,Central,Corporate,1250.3784,2,2,625.1892,-43.9506
2015,3,Mar,Furniture,Central,Home Office,1109.2676000000001,3,3,369.7558666666667,-213.5994
2015,3,Mar,Furniture,East,Consumer,383.607,1,1,383.607,63.9345
2015,3,Mar,Furniture,East,Corporate,132.94,1,1,66.47,-12.5528
2015,3,Mar,Furniture,South,Corporate,37.288,1,1,18.644,5.3018
2015,3,Mar,Furniture,South,Home Office,1166.92,1,1,1166.92,131.2785
2015,3,Mar,Furniture,West,Consumer,1556.6299999999999,5,5,311.32599999999996,355.1585
2015,3,Mar,Furniture,West,Corporate,3760.4219999999996,5,5,752.0844,636.9576
2015,3,Mar,Furniture,West,Home Office,1242.896,1,1,621.448,194.7256
2015,3,Mar,Office Supplies,Central,Consumer,510.118,8,8,42.50983333333333,-519.7605
2015,3,Mar,Office Supplies,Central,Corporate,229.06400000000002,4,4,57.266000000000005,75.2949
2015,3,Mar,Office Supplies,Central,Home Office,177.624,2,2,59.208,77.35579999999999
2015,3,Mar,Office Supplies,East,Consumer,1386.128,7,7,138.6128,445.1318
2015,3,Mar,Office Supplies,East,Corporate,2489.86,6,6,248.98600000000002,729.9795
2015,3,Mar,Office Supplies,East,Home Office,117.24,2,2,39.08,54.477199999999996
2015,3,Mar,Office Supplies,South,Consumer,8480.391,10,10,498.84652941176466,3696.5395999999996
2015,3,Mar,Office Supplies,South,Corporate,109.592,4,4,27.398,32.1684
2015,3,Mar,Office Supplies,West,Consumer,578.222,8,8,48.18516666666667,202.1865
2015,3,Mar,Office Supplies,West,Corporate,1804.308,6,6,257.7582857142857,614.475
2015,3,Mar,Technology,Central,Consumer,844.182,4,4,211.0455,237.6648
2015,3,Mar,Technology,Central,Corporate,750.2,3,3,187.55,100.60549999999999
2015,3,Mar,Technology,East,Consumer,16.776,1,1,16.776,5.0328
2015,3,Mar,Technology,East,Corporate,777.37,4,4,155.474,-35.24540000000001
2015,3,Mar,Technology,East,Home Office,707.82,1,1,353.91,223.24530000000001
2015,3,Mar,Technology,South,Consumer,447.944,1,1,447.944,89.5888
2015,3,Mar,Technology,South,Corporate,79.96,1,1,79.96,27.986
2015,3,Mar,Technology,West,Consumer,1355.4579999999999,4,4,338.86449999999996,424.89689999999996
2015,3,Mar,Technology,West,Corporate,4910.636,5,5,982.1272000000001,1755.7297
2015,3,Mar,Technology,West,Home Office,453.576,1,1,453.576,39.6879
2015,4,Apr,Furniture,Central,Consumer,1453.982,4,4,242.33033333333333,-168.1379
2015,4,Apr,Furniture,Central,Corporate,56.686,1,1,56.686,-20.245
2015,4,Apr,Furniture,Central,Home Office,213.115,1,1,213.115,-15.2225
2015,4,Apr,Furniture,East,Consumer,1267.53,1,1,1267.53,316.8825
2015,4,Apr,Furniture,East,Corporate,192.944,2,2,48.236,30.2682
2015,4,Apr,Furniture,East,Home Office,1015.5699999999999,2,2,253.89249999999998,-254.728
2015,4,Apr,Furniture,South,Consumer,3364.3395,5,5,373.8155,167.4104
2015,4,Apr,Furniture,South,Corporate,595.38,1,1,595.38,297.69
2015,4,Apr,Furniture,West,Consumer,1322.3120000000001,3,3,440.7706666666667,-126.7091
2015,4,Apr,Furniture,West,Corporate,993.84,3,3,331.28000000000003,111.4416
2015,4,Apr,Office Supplies,Central,Consumer,2579.72,12,12,117.25999999999999,-1544.2578999999998
2015,4,Apr,Office Supplies,Central,Corporate,112.72000000000001,2,2,18.78666666666667,-10.086400000000001
2015,4,Apr,Office Supplies,Central,Home Office,3999.7019999999998,1,1,1999.8509999999999,1947.981
2015,4,Apr,Office Supplies,East,Consumer,1191.19,9,9,108.29,421.148
2015,4,Apr,Office Supplies,East,Corporate,139.478,3,3,19.925428571428572,-35.2047
2015,4,Apr,Office Supplies,East,Home Office,977.3439999999999,6,6,88.84945454545453,123.8426
2015,4,Apr,Office Supplies,South,Consumer,153.8,5,5,30.76,12.7822
2015,4,Apr,Office Supplies,South,Corporate,170.75400000000002,2,2,85.37700000000001,-109.4948
2015,4,Apr,Office Supplies,West,Consumer,1780.1820000000002,8,8,178.01820000000004,509.1329
2015,4,Apr,Office Supplies,West,Corporate,268.478,6,6,38.354,91.057
2015,4,Apr,Office Supplies,West,Home Office,1185.1899999999998,4,4,169.31285714285713,70.4597
2015,4,Apr,Technology,Central,Consumer,2841.9700000000003,6,6,315.7744444444445,763.1449
2015,4,Apr,Technology,Central,Corporate,384.16,1,1,128.05333333333334,38.8846
2015,4,Apr,Technology,East,Consumer,2609.6200000000003,4,4,521.9240000000001,475.13449999999995
2015,4,Apr,Technology,East,Corporate,328.282,2,2,164.141,30.944199999999995
2015,4,Apr,Technology,East,Home Office,56.838,1,1,28.419,-13.0147
2015,4,Apr,Technology,South,Consumer,1146.09,3,3,382.03,321.2274
2015,4,Apr,Technology,South,Corporate,287.97,1,1,287.97,77.7519
2015,4,Apr,Technology,West,Consumer,2915.67,8,8,323.96333333333337,617.2909000000001
2015,4,Apr,Technology,West,Corporate,590.3520000000001,3,3,196.78400000000002,60.1227
2015,5,May,Furniture,Central,Consumer,3771.041,6,6,538.7201428571428,537.4495000000001
2015,5,May,Furniture,Central,Corporate,73.848,2,2,36.924,-70.7872
2015,5,May,Furniture,Central,Home Office,75.33,1,1,75.33,19.5858
2015,5,May,Furniture,East,Consumer,1051.32,2,2,350.44,15.3048
2015,5,May,Furniture,East,Corporate,402.058,4,4,80.41159999999999,-73.11779999999999
2015,5,May,Furniture,East,Home Office,22.2,1,1,22.2,9.102
2015,5,May,Furniture,South,Consumer,163.136,1,1,163.136,20.392
2015,5,May,Furniture,South,Corporate,63.552,1,1,63.552,14.2992
2015,5,May,Furniture,West,Consumer,1427.1,2,2,713.55,148.5796
2015,5,May,Furniture,West,Corporate,1452.7875,1,1,363.196875,151.5779
2015,5,May,Furniture,West,Home Office,872.578,3,3,290.8593333333333,128.1989
2015,5,May,Office Supplies,Central,Consumer,228.63400000000001,6,6,38.10566666666667,8.663
2015,5,May,Office Supplies,Central,Corporate,419.846,5,5,46.64955555555556,56.64169999999999
2015,5,May,Office Supplies,Central,Home Office,1123.454,4,3,187.24233333333333,131.5718
2015,5,May,Office Supplies,East,Consumer,1589.466,8,8,88.30366666666666,347.5512
2015,5,May,Office Supplies,East,Corporate,473.026,5,5,78.83766666666666,139.8218
2015,5,May,Office Supplies,East,Home Office,701.048,4,4,70.1048,160.6379
2015,5,May,Office Supplies,South,Consumer,111.17,4,4,27.7925,41.1725
2015,5,May,Office Supplies,South,Corporate,418.71000000000004,3,3,104.67750000000001,111.9837
2015,5,May,Office Supplies,South,Home Office,184.224,1,1,61.407999999999994,64.1744
2015,5,May,Office Supplies,West,Consumer,3561.0640000000003,11,11,169.57447619047622,552.4852
2015,5,May,Office Supplies,West,Corporate,282.616,3,3,56.523199999999996,109.9276
2015,5,May,Office Supplies,West,Home Office,20.478,2,2,10.239,6.983099999999999
2015,5,May,Technology,Central,Consumer,1396.662,3,3,465.55400000000003,95.5782
2015,5,May,Technology,Central,Corporate,1312.704,3,3,437.568,168.5481
2015,5,May,Technology,Central,Home Office,222.384,1,1,222.384,16.6788
2015,5,May,Technology,East,Consumer,3242.306,4,4,648.4612,1034.2376
2015,5,May,Technology,South,Corporate,467.04,1,1,467.04,58.38
2015,5,May,Technology,South,Home Office,575.872,3,3,191.9573333333333,118.8496
2015,5,May,Technology,West,Consumer,4337.28,4,4,867.4559999999999,532.3041
2015,5,May,Technology,West,Corporate,88.752,1,1,88.752,11.094
2015,6,Jun,Furniture,Central,Consumer,272.75600000000003,2,2,136.37800000000001,-46.107
2015,6,Jun,Furniture,Central,Home Office,796.425,1,1,796.425,-525.6405
2015,6,Jun,Furniture,East,Consumer,181.282,3,3,60.42733333333334,7.3985
2015,6,Jun,Furniture,East,Corporate,2005.578,2,2,1002.789,-207.5112
2015,6,Jun,Furniture,East,Home Office,86.352,2,2,43.176,17.1024
2015,6,Jun,Furniture,South,Consumer,422.94,3,3,140.98,110.1636
2015,6,Jun,Furniture,South,Corporate,2016.356,4,4,403.2712,-64.27189999999999
2015,6,Jun,Furniture,West,Consumer,977.73,4,4,195.546,128.3708
2015,6,Jun,Furniture,West,Corporate,879.4,2,2,439.7,147.1116
2015,6,Jun,Furniture,West,Home Office,75.36,1,1,75.36,20.724
2015,6,Jun,Office Supplies,Central,Consumer,698.1899999999999,5,5,77.57666666666665,-156.83819999999997
2015,6,Jun,Office Supplies,Central,Corporate,58.528000000000006,2,2,19.509333333333334,8.787199999999999
2015,6,Jun,Office Supplies,Central,Home Office,259.272,3,3,86.42399999999999,11.627499999999998
2015,6,Jun,Office Supplies,East,Consumer,4349.7480000000005,6,6,724.9580000000001,1626.2244
2015,6,Jun,Office Supplies,East,Corporate,15.552,1,1,15.552,5.4432
2015,6,Jun,Office Supplies,East,Home Office,282.532,7,7,25.684727272727272,40.6618
2015,6,Jun,Office Supplies,South,Consumer,947.76,4,4,86.16,163.5482
2015,6,Jun,Office Supplies,South,Corporate,2797.245,7,7,147.22342105263158,181.03060000000002
2015,6,Jun,Office Supplies,South,Home Office,373.40999999999997,2,2,124.46999999999998,153.7726
2015,6,Jun,Office Supplies,West,Consumer,814.682,8,8,62.667846153846156,155.8399
2015,6,Jun,Office Supplies,West,Corporate,13.424,2,2,6.712,4.6246
2015,6,Jun,Office Supplies,West,Home Office,37.403999999999996,2,2,9.350999999999999,0.6646000000000001
2015,6,Jun,Technology,Central,Consumer,1316.136,3,3,329.034,205.8054
2015,6,Jun,Technology,Central,Corporate,41.9,1,1,41.9,8.799
2015,6,Jun,Technology,Central,Home Office,269.98,1,1,269.98,72.8946
2015,6,Jun,Technology,East,Consumer,133.98,1,1,133.98,33.495
2015,6,Jun,Technology,East,Home Office,387.964,2,2,193.982,106.95100000000001
2015,6,Jun,Technology,South,Consumer,769.902,6,6,128.317,183.6874
2015,6,Jun,Technology,South,Corporate,1224.554,3,3,408.1846666666667,364.1875
2015,6,Jun,Technology,West,Consumer,1939.3980000000001,5,5,277.05685714285715,507.212
2015,6,Jun,Technology,West,Corporate,351.552,2,2,175.776,69.7986
2015,7,Jul,Furniture,Central,Consumer,2480.279,3,3,413.37983333333335,-284.9259
2015,7,Jul,Furniture,Central,Home Office,155.88,1,1,155.88,38.97
2015,7,Jul,Furniture,East,Consumer,3867.794,5,5,552.542,19.654399999999974
2015,7,Jul,Furniture,East,Corporate,820.968,3,3,164.1936,60.571
2015,7,Jul,Furniture,East,Home Office,581.76,3,3,193.92,154.416
2015,7,Jul,Furniture,South,Consumer,70.98,1,1,70.98,4.9686
2015,7,Jul,Furniture,South,Corporate,760.1959999999999,5,5,152.0392,92.6742
2015,7,Jul,Furniture,South,Home Office,20.94,1,1,20.94,6.0726
2015,7,Jul,Furniture,West,Consumer,2600.415,6,6,325.051875,-290.41499999999996
2015,7,Jul,Furniture,West,Corporate,2315.208,2,2,771.736,-127.0797
2015,7,Jul,Office Supplies,Central,Consumer,988.0260000000001,6,6,76.00200000000001,128.2375
2015,7,Jul,Office Supplies,Central,Corporate,183.71,4,4,36.742000000000004,-94.16040000000001
2015,7,Jul,Office Supplies,Central,Home Office,60.568,2,2,30.284,-57.578799999999994
2015,7,Jul,Office Supplies,East,Consumer,611.384,8,8,35.963764705882355,224.2193
2015,7,Jul,Office Supplies,East,Corporate,1056.71,7,7,132.08875,368.9364
2015,7,Jul,Office Supplies,East,Home Office,277.806,5,5,46.300999999999995,84.5894
2015,7,Jul,Office Supplies,South,Consumer,327.594,3,3,81.8985,155.0256
2015,7,Jul,Office Supplies,South,Corporate,168.638,5,5,28.106333333333335,67.35369999999999
2015,7,Jul,Office Supplies,South,Home Office,225.15,1,1,112.575,103.56899999999999
2015,7,Jul,Office Supplies,West,Consumer,666.0250000000001,8,7,60.54772727272728,88.90069999999999
2015,7,Jul,Office Supplies,West,Corporate,131.48000000000002,1,1,43.826666666666675,37.2649
2015,7,Jul,Office Supplies,West,Home Office,22.848,1,1,22.848,7.4256
2015,7,Jul,Technology,Central,Consumer,3737.1040000000003,5,5,533.8720000000001,574.721
2015,7,Jul,Technology,East,Consumer,3215.3920000000003,5,5,643.0784000000001,1050.8106
2015,7,Jul,Technology,East,Corporate,1440.85,3,3,480.2833333333333,387.787
2015,7,Jul,Technology,South,Consumer,29.97,1,1,29.97,0.2997
2015,7,Jul,Technology,South,Corporate,313.94,2,2,156.97,113.82000000000001
2015,7,Jul,Technology,South,Home Office,279.86,1,1,279.86,64.3678
2015,7,Jul,Technology,West,Consumer,1353.8500000000001,3,3,451.28333333333336,308.1531
2015,8,Aug,Furniture,Central,Consumer,1159.709,3,3,289.92725,-104.58489999999999
2015,8,Aug,Furniture,Central,Corporate,1109.8902,4,4,277.47255,-4.778700000000001
2015,8,Aug,Furniture,Central,Home Office,687.4,1,1,687.4,48.118
2015,8,Aug,Furniture,East,Consumer,752.386,3,3,150.47719999999998,-332.1975
2015,8,Aug,Furniture,East,Corporate,1173.1779999999999,4,4,234.63559999999998,-118.0662
2015,8,Aug,Furniture,East,Home Office,110.98,1,1,110.98,15.5372
2015,8,Aug,Furniture,South,Consumer,46.152,1,1,46.152,12.1149
2015,8,Aug,Furniture,West,Consumer,869.9,5,5,144.98333333333332,-108.58029999999998
2015,8,Aug,Furniture,West,Corporate,2139.229,2,2,1069.6145,235.4486
2015,8,Aug,Furniture,West,Home Office,1589.768,3,3,529.9226666666667,-130.482
2015,8,Aug,Office Supplies,Central,Consumer,1894.392,6,6,172.21745454545456,21.734900000000014
2015,8,Aug,Office Supplies,Central,Corporate,207.74,4,4,23.082222222222224,25.523699999999998
2015,8,Aug,Office Supplies,Central,Home Office,95.9,2,2,23.975,40.9958
2015,8,Aug,Office Supplies,East,Consumer,3032.078,6,6,252.67316666666667,870.3242
2015,8,Aug,Office Supplies,East,Corporate,834.326,7,7,83.43260000000001,244.612
2015,8,Aug,Office Supplies,East,Home Office,852.596,4,4,121.79942857142858,-219.1408
2015,8,Aug,Office Supplies,South,Consumer,896.1600000000001,2,2,128.02285714285716,319.2196
2015,8,Aug,Office Supplies,South,Corporate,147.628,4,4,29.525599999999997,39.7808
2015,8,Aug,Office Supplies,West,Consumer,2953.788,11,11,155.46252631578946,657.4630999999999
2015,8,Aug,Office Supplies,West,Corporate,595.424,5,5,119.0848,125.2698
2015,8,Aug,Office Supplies,West,Home Office,225.076,5,5,32.15371428571429,82.97
2015,8,Aug,Technology,Central,Corporate,3899.92,2,2,1949.96,957.4844999999999
2015,8,Aug,Technology,Central,Home Office,246.5,1,1,123.25,47.0866
2015,8,Aug,Technology,East,Consumer,1642.702,3,3,328.5404,431.2359000000001
2015,8,Aug,Technology,East,Corporate,576.9680000000001,2,2,192.3226666666667,-106.3774
2015,8,Aug,Technology,East,Home Office,488.558,3,3,122.1395,126.15950000000001
2015,8,Aug,Technology,South,Consumer,3999.84,2,2,999.96,1653.565
2015,8,Aug,Technology,South,Corporate,494.97,1,1,494.97,148.491
2015,8,Aug,Technology,West,Consumer,3342.728,5,5,477.53257142857143,238.4929
2015,8,Aug,Technology,West,Corporate,276.486,1,1,138.243,96.6912
2015,8,Aug,Technology,West,Home Office,555.96,1,1,555.96,41.697
2015,9,Sep,Furniture,Central,Consumer,1758.076,4,4,439.519,367.27639999999997
2015,9,Sep,Furniture,Central,Corporate,407.23,5,5,81.446,19.580199999999998
2015,9,Sep,Furniture,Central,Home Office,1408.1,1,1,1408.1,394.268
2015,9,Sep,Furniture,East,Consumer,9770.014,4,4,1395.7162857142855,-1514.4465
2015,9,Sep,Furniture,East,Corporate,1100.2,4,4,275.05,14.679599999999994
2015,9,Sep,Furniture,East,Home Office,1438.2440000000001,6,6,205.46342857142858,159.2604
2015,9,Sep,Furniture,South,Consumer,4282.2699999999995,5,5,713.7116666666666,1120.0872
2015,9,Sep,Furniture,South,Corporate,93.04,2,2,31.013333333333335,8.5712
2015,9,Sep,Furniture,South,Home Office,177.89999999999998,3,3,59.29999999999999,27.605399999999996
2015,9,Sep,Furniture,West,Consumer,2866.511,4,4,573.3022,386.5828
2015,9,Sep,Furniture,West,Corporate,1987.674,8,7,180.69763636363635,285.332
2015,9,Sep,Furniture,West,Home Office,983.7639999999999,4,4,245.94099999999997,81.3218
2015,9,Sep,Office Supplies,Central,Consumer,394.156,8,8,43.79511111111111,15.605799999999997
2015,9,Sep,Office Supplies,Central,Corporate,111.738,4,4,22.3476,31.838100000000004
2015,9,Sep,Office Supplies,Central,Home Office,131.0,3,3,26.2,-28.18
2015,9,Sep,Office Supplies,East,Consumer,3331.352,20,20,79.31790476190476,442.6879
2015,9,Sep,Office Supplies,East,Corporate,2644.485,13,12,114.97760869565218,433.6931
2015,9,Sep,Office Supplies,East,Home Office,1608.3899999999999,3,3,229.76999999999998,534.359
2015,9,Sep,Office Supplies,South,Consumer,3700.444,8,8,231.27775,-590.0841
2015,9,Sep,Office Supplies,South,Corporate,458.353,6,6,45.835300000000004,100.4028
2015,9,Sep,Office Supplies,South,Home Office,799.352,3,3,114.19314285714286,-52.7926
2015,9,Sep,Office Supplies,West,Consumer,2551.08,16,15,98.11846153846153,376.4548
2015,9,Sep,Office Supplies,West,Corporate,3131.7929999999997,14,13,130.49137499999998,579.5592
2015,9,Sep,Office Supplies,West,Home Office,443.62399999999997,8,8,40.329454545454546,194.3397
2015,9,Sep,Technology,Central,Consumer,1314.3600000000001,2,2,657.1800000000001,392.1068
2015,9,Sep,Technology,Central,Corporate,1231.92,2,2,410.64000000000004,157.14180000000002
2015,9,Sep,Technology,Central,Home Office,821.94,1,1,821.94,213.7044
2015,9,Sep,Technology,East,Consumer,4229.278,9,9,384.4798181818182,1182.7172
2015,9,Sep,Technology,East,Corporate,4000.254,7,7,500.03175,871.0587
2015,9,Sep,Technology,East,Home Office,1318.77,3,3,329.6925,387.77160000000003
2015,9,Sep,Technology,South,Consumer,3382.648,5,5,563.7746666666667,893.4187
2015,9,Sep,Technology,South,Corporate,783.48,2,2,391.74,175.614
2015,9,Sep,Technology,West,Consumer,1280.084,5,5,256.0168,407.1466
2015,9,Sep,Technology,West,Corporate,654.394,5,5,109.06566666666667,140.48069999999998
2015,10,Oct,Furniture,Central,Consumer,2991.9159999999997,4,4,747.9789999999999,-404.4699
2015,10,Oct,Furniture,Central,Corporate,420.14099999999996,2,2,210.07049999999998,-140.4327
2015,10,Oct,Furniture,East,Consumer,245.16,2,2,122.58,-29.593600000000002
2015,10,Oct,Furniture,East,Corporate,291.1,1,1,291.1,75.686
2015,10,Oct,Furniture,East,Home Office,1590.432,2,2,530.144,165.8628
2015,10,Oct,Furniture,South,Consumer,1302.7275,3,3,325.681875,-283.2163
2015,10,Oct,Furniture,South,Corporate,392.94,1,1,392.94,43.2234
2015,10,Oct,Furniture,West,Consumer,3361.955,9,9,240.13964285714286,114.91440000000001
2015,10,Oct,Furniture,West,Corporate,975.98,4,4,243.995,-73.6712
2015,10,Oct,Furniture,West,Home Office,454.272,1,1,454.272,-73.8192
2015,10,Oct,Office Supplies,Central,Consumer,412.26200000000006,10,10,37.47836363636364,70.8386
2015,10,Oct,Office Supplies,Central,Corporate,151.563,3,3,30.312599999999996,59.14919999999999
2015,10,Oct,Office Supplies,Central,Home Office,155.3,4,4,31.060000000000002,-177.0742
2015,10,Oct,Office Supplies,East,Consumer,224.54999999999998,6,6,28.068749999999998,66.7304
2015,10,Oct,Office Supplies,East,Corporate,265.428,4,4,53.0856,104.92779999999999
2015,10,Oct,Office Supplies,East,Home Office,114.926,3,3,28.7315,49.0348
2015,10,Oct,Office Supplies,South,Consumer,2156.152,8,8,196.01381818181818,-258.2868
2015,10,Oct,Office Supplies,South,Home Office,82.42,2,2,27.473333333333333,17.0412
2015,10,Oct,Office Supplies,West,Consumer,961.592,10,10,56.564235294117644,259.4893
2015,10,Oct,Office Supplies,West,Corporate,2238.177,10,10,124.34316666666668,363.99600000000004
2015,10,Oct,Office Supplies,West,Home Office,1911.04,2,2,955.52,535.0912000000001
2015,10,Oct,Technology,Central,Consumer,1402.6879999999999,5,5,233.78133333333332,329.1864
2015,10,Oct,Technology,Central,Corporate,799.0600000000001,2,2,266.35333333333335,165.0324
2015,10,Oct,Technology,Central,Home Office,667.5559999999999,3,3,222.51866666666663,146.429
2015,10,Oct,Technology,East,Consumer,1076.9340000000002,5,5,179.48900000000003,356.4361
2015,10,Oct,Technology,East,Corporate,2109.76,4,4,527.44,557.5376
2015,10,Oct,Technology,East,Home Office,383.74,2,2,191.87,113.68679999999999
2015,10,Oct,Technology,South,Consumer,151.488,2,2,50.496,11.1895
2015,10,Oct,Technology,West,Consumer,2841.444,7,7,405.9205714285714,324.4346
2015,10,Oct,Technology,West,Corporate,1002.22,3,3,167.03666666666666,230.81240000000003
2015,10,Oct,Technology,West,Home Office,270.0,1,1,270.0,97.2
2015,11,Nov,Furniture,Central,Consumer,3196.6952,6,6,532.7825333333334,306.7562
2015,11,Nov,Furniture,Central,Corporate,1701.6388000000002,5,5,340.32776,109.29769999999999
2015,11,Nov,Furniture,Central,Home Office,1289.422,3,3,257.8844,203.92419999999998
2015,11,Nov,Furniture,East,Consumer,4781.95,13,13,367.84230769230766,47.890900000000045
2015,11,Nov,Furniture,East,Corporate,6697.512,5,5,1116.252,1379.9298
2015,11,Nov,Furniture,East,Home Office,3621.712,3,3,724.3424,497.08040000000005
2015,11,Nov,Furniture,South,Consumer,1508.2295,6,6,251.37158333333332,-77.0187
2015,11,Nov,Furniture,South,Corporate,1591.328,5,5,265.22133333333335,163.18769999999998
2015,11,Nov,Furniture,South,Home Office,39.96,1,1,39.96,14.3856
2015,11,Nov,Furniture,West,Consumer,5294.565,14,14,294.1425,106.99220000000003
2015,11,Nov,Furniture,West,Corporate,887.14,2,2,443.57,172.0966
2015,11,Nov,Furniture,West,Home Office,270.68,4,4,67.67,67.5014
2015,11,Nov,Office Supplies,Central,Consumer,1709.156,11,11,89.95557894736842,200.0535
2015,11,Nov,Office Supplies,Central,Corporate,3723.036,13,13,143.19369230769232,736.7556
2015,11,Nov,Office Supplies,Central,Home Office,1851.7060000000001,5,5,231.46325000000002,312.66499999999996
2015,11,Nov,Office Supplies,East,Consumer,4238.695,22,21,141.28983333333332,796.6847
